STATE,DISTRICT,YEAR,MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,ROBBERY,THEFT,RIOTS,CHEATING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES
Nagaland,ZUNHEBOTO,2013,5,0,0,0,2,17,0,1,0,3,0,0,0,10,48
Odisha,ANGUL,2013,58,64,127,29,81,716,155,52,23,45,0,7,160,1634,3842
Odisha,BALASORE,2013,56,94,176,16,80,400,53,169,17,1422,49,30,5,438,4067
Odisha,BARAGARH,2013,33,49,45,8,47,143,103,43,10,89,4,14,87,510,1587
Odisha,BERHAMPUR,2013,21,33,71,9,74,267,44,66,4,267,1,27,83,460,1985
Odisha,BHADRAK,2013,33,69,111,11,24,142,16,75,23,42,12,19,67,1551,2708
Odisha,BOLANGIR,2013,37,44,50,27,45,185,85,66,14,0,11,8,104,1002,2008
Odisha,BOUDH,2013,19,49,39,4,10,37,24,17,4,217,1,8,34,52,706
Odisha,CUTTACK,2013,51,44,61,20,54,221,41,54,11,715,29,1,133,806,2407
Odisha,DCP BBSR,2013,49,51,119,11,88,1582,78,256,14,818,18,26,166,1640,5497
Odisha,DCP CTC,2013,34,30,84,9,55,796,24,125,5,5,2,6,310,1046,2954
Odisha,DEOGARH,2013,14,19,10,2,8,44,7,7,2,176,1,1,32,55,478
Odisha,DHENKANAL,2013,54,37,56,15,68,205,110,45,29,46,17,44,117,618,2131
Odisha,GAJAPATI,2013,7,19,8,1,3,26,40,32,2,65,4,6,42,31,424
Odisha,GANJAM,2013,86,80,65,42,69,193,108,73,34,343,20,39,48,280,2326
Odisha,JAGATSINGHPUR,2013,53,40,81,14,115,412,87,61,24,207,30,7,239,477,2324
Odisha,JAJPUR,2013,49,76,108,11,56,438,66,77,17,977,35,20,429,133,3008
Odisha,JHARSUGUDA,2013,22,21,25,9,37,189,36,26,9,307,6,5,102,174,1214
Odisha,KALAHANDI,2013,42,55,58,5,32,105,80,55,15,451,9,21,80,324,1735
Odisha,KANDHAMAL,2013,24,43,53,5,15,68,10,55,3,340,4,6,1,79,909
Odisha,KENDRAPARA,2013,46,53,109,7,49,159,43,54,18,1278,0,4,0,170,2282
Odisha,KEONJHAR,2013,92,115,88,16,48,278,75,42,17,642,29,20,241,156,2579
Odisha,KHURDA,2013,43,33,76,20,70,198,66,57,13,0,17,8,250,719,1982
Odisha,KORAPUT,2013,52,77,58,20,43,120,71,51,12,0,5,8,101,515,1456
Odisha,MALKANGIR,2013,34,15,27,6,5,39,28,60,5,5,2,6,25,105,494
Odisha,MAYURBHANJ,2013,91,142,126,4,40,272,26,80,15,597,19,13,181,671,2958
Odisha,NAYAGARH,2013,36,30,55,19,58,141,48,45,10,483,13,2,72,264,1520
Odisha,NOWRANGPUR,2013,19,67,71,10,14,76,65,29,6,147,0,13,52,732,1542
Odisha,NUAPADA,2013,17,24,49,11,22,85,25,40,7,58,7,14,43,443,1080
Odisha,PURI,2013,64,58,93,10,113,449,139,105,13,192,24,5,187,1799,3753
Odisha,RAYAGADA,2013,27,78,92,8,20,84,30,34,9,45,3,10,61,345,1163
Odisha,ROURKELA,2013,62,71,61,24,67,515,31,66,5,236,5,17,151,715,2410
Odisha,SAMBALPUR,2013,48,81,56,19,114,513,70,68,17,53,9,7,179,1342,3038
Odisha,SONEPUR,2013,13,17,13,4,9,84,15,34,0,12,1,1,46,227,650
Odisha,SRP(CUTTACK),2013,3,0,0,2,12,375,0,10,0,6,0,0,0,60,482
Odisha,SRP(ROURKELA),2013,6,1,5,1,12,288,0,3,0,0,0,0,4,85,443
Odisha,SUNDARGARH,2013,59,53,44,7,21,199,38,37,9,457,8,3,207,185,1576
Punjab,AMRITSAR RURAL,2013,44,34,67,1,9,222,0,142,5,205,3,1,167,300,1491
Punjab,BARNALA,2013,14,17,44,0,2,128,0,26,4,65,2,0,81,263,771
Punjab,BATALA,2013,25,31,31,1,9,70,0,63,1,155,1,0,57,229,826
Punjab,BHATINDA,2013,36,52,62,0,2,326,0,157,9,229,4,2,120,644,2096
Punjab,CP AMRITSAR,2013,18,29,62,2,6,259,0,255,3,157,4,4,78,436,1652
Punjab,CP JALANDHAR,2013,23,41,67,0,11,388,0,232,2,129,11,14,64,447,1894
Punjab,CP LUDHIANA,2013,71,109,145,3,10,495,0,305,2,193,13,21,247,1025,3194
Punjab,FARIDKOT,2013,15,20,21,0,1,72,0,46,2,113,3,0,3,291,724
Punjab,FATEHGARH SAHIB,2013,12,17,22,0,2,68,0,127,0,133,1,0,110,183,811
Punjab,FAZILKA,2013,20,34,32,0,3,109,0,65,0,167,4,4,40,239,863
Punjab,FEROZPUR,2013,31,17,33,0,2,156,0,128,5,193,3,0,90,359,1233
Punjab,G.R.P,2013,10,2,2,0,3,85,0,0,0,7,0,0,0,279,419
Punjab,GURDASPUR,2013,9,23,42,0,3,110,0,56,1,120,3,1,98,252,884
Punjab,HOSHIARPUR,2013,52,36,39,0,25,171,0,149,7,204,5,0,217,355,1667
Punjab,JALANDHAR RURAL,2013,39,39,26,4,8,182,0,231,2,202,5,5,149,364,1579
Punjab,KAPURTHALA,2013,31,30,42,2,6,159,0,172,2,183,7,0,93,305,1267
Punjab,KHANNA,2013,22,16,31,0,4,189,0,57,0,104,2,6,124,243,971
Punjab,LUDHIANA RURAL,2013,19,17,49,1,2,103,0,79,1,92,2,1,67,291,864
Punjab,MANSA,2013,15,18,13,0,0,57,0,43,1,79,1,2,64,210,640
Punjab,MOGA,2013,28,29,41,1,4,134,0,116,4,129,5,0,78,283,1044
Punjab,MUKTSAR,2013,16,18,55,0,2,99,0,70,0,108,3,1,62,197,804
Punjab,PATHANKOT,2013,7,11,20,0,1,28,0,69,1,21,0,0,68,131,437
Punjab,PATIALA,2013,40,56,70,0,1,350,0,328,5,231,11,2,326,908,2869
Punjab,ROPAR,2013,13,30,60,0,3,123,0,59,4,120,4,0,132,316,1016
Punjab,SANGRUR,2013,24,56,60,1,2,191,0,148,4,206,11,2,157,891,2078
Punjab,SAS NGR,2013,30,51,91,1,7,424,0,478,0,108,10,0,493,608,2826
Punjab,SBS NAGAR,2013,11,21,13,0,10,86,0,77,0,110,1,1,87,103,671
Punjab,TARN TARAN,2013,36,34,34,1,3,101,0,127,0,153,7,0,111,248,1076
Rajasthan,AJMER,2013,49,100,207,4,22,955,6,1402,10,314,16,1,527,3615,8636
Rajasthan,ALWAR,2013,115,316,363,4,66,3964,6,1349,21,3063,42,0,558,3377,14677
Rajasthan,BANSWARA,2013,36,117,110,2,18,120,39,152,13,705,13,0,178,876,2784
Rajasthan,BARAN,2013,24,66,102,0,4,308,1,246,11,328,1,0,121,1505,3333
Rajasthan,BARMER,2013,31,55,27,1,11,389,0,350,26,409,21,0,217,1808,3996
Rajasthan,BHARATPUR,2013,94,164,293,2,37,2068,1,822,24,60,34,0,249,5430,10203
Rajasthan,BHILWARA,2013,30,101,128,1,34,689,8,626,5,46,8,0,331,2447,5489
Rajasthan,BIKANER,2013,49,100,81,2,9,346,0,740,16,265,18,0,275,2282,4978
Rajasthan,BUNDI,2013,24,63,104,1,6,201,4,315,5,646,2,0,155,1221,3292
Rajasthan,CHITTORGARH,2013,45,93,165,0,17,440,26,411,12,816,4,0,227,1573,4980
Rajasthan,CHURU,2013,31,73,88,0,4,233,0,557,17,427,10,0,192,1487,3725
Rajasthan,DAUSA,2013,44,41,128,0,11,1160,68,487,7,34,11,0,231,2982,5673
Rajasthan,DHOLPUR,2013,40,56,91,2,10,420,0,189,11,1219,40,0,114,1360,3889
Rajasthan,DISCOM,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,DUNGARPUR,2013,32,86,109,0,9,95,12,63,11,141,6,0,141,1309,2380
Rajasthan,G.R.P.AJMER,2013,4,1,9,5,4,670,3,4,0,1,1,1,3,141,864
Rajasthan,G.R.P.JODHPUR,2013,3,0,1,0,1,111,0,0,0,0,0,0,2,32,155
Rajasthan,GANGANAGAR,2013,38,151,156,0,3,330,0,1043,3,707,20,3,206,2334,6347
Rajasthan,HANUMANGARH,2013,52,105,104,0,6,265,0,746,6,415,15,1,188,2020,4825
Rajasthan,JAIPUR EAST,2013,36,49,125,3,116,3156,65,849,16,86,5,0,209,2269,7878
Rajasthan,JAIPUR NORTH,2013,19,37,121,3,72,907,14,805,1,295,4,0,72,1109,4005
Rajasthan,JAIPUR RURAL,2013,54,68,125,8,24,702,24,804,24,343,8,0,409,2984,6198
Rajasthan,JAIPUR SOUTH,2013,21,42,95,1,98,1687,19,886,7,112,7,0,178,1675,5452
Rajasthan,JAIPUR WEST,2013,29,64,181,2,97,1412,3,1360,7,299,5,0,272,1947,6653
Rajasthan,JAISALMER,2013,8,17,19,0,7,108,4,202,6,279,4,0,83,531,1434
Rajasthan,JALORE,2013,33,44,50,1,12,218,10,252,10,6,12,0,135,1434,2593
Rajasthan,JHALAWAR,2013,54,117,141,1,25,400,42,205,28,750,5,5,109,1296,4133
Rajasthan,JHUNJHUNU,2013,59,72,81,0,11,382,9,717,10,591,12,0,275,1918,4752
Rajasthan,JODHPUR EAST,2013,20,20,65,0,20,523,0,510,10,496,1,0,125,608,2818
Rajasthan,JODHPUR RURAL,2013,31,50,59,2,11,287,1,233,15,656,11,0,233,918,2932
Rajasthan,JODHPUR WEST,2013,25,50,65,2,69,704,0,348,17,364,6,0,132,683,2989
Rajasthan,KARAULI,2013,34,48,119,2,15,846,1,237,13,0,13,0,103,2876,4636
Rajasthan,KOTA CITY,2013,19,86,204,1,19,840,0,905,4,84,6,5,105,1774,4872
Rajasthan,KOTA RURAL,2013,20,45,70,2,9,169,4,217,6,159,0,0,108,1060,2408
Rajasthan,NAGAUR,2013,57,97,116,0,6,427,0,576,7,91,20,0,311,2602,5186
Rajasthan,PALI,2013,47,92,140,0,38,410,0,586,8,217,16,0,295,3260,6152
Rajasthan,PRATAPGARH,2013,27,200,152,0,7,137,27,205,8,638,6,0,69,878,2936
Rajasthan,RAJSAMAND,2013,15,40,75,1,25,183,25,309,10,534,9,1,203,697,2571
Rajasthan,SAWAI MADHOPUR,2013,32,39,89,0,9,640,0,309,9,0,5,0,90,2511,4077
Rajasthan,SIKAR,2013,68,73,186,3,12,779,15,1157,33,188,13,0,370,3293,6941
Rajasthan,SIROHI,2013,37,47,63,0,6,119,4,230,6,386,8,0,165,649,2148
Rajasthan,TONK,2013,15,33,81,0,2,285,35,361,6,1204,5,8,178,1253,4022
Rajasthan,UDAIPUR,2013,72,167,298,3,83,843,66,1031,25,1381,10,0,428,2489,8212
Sikkim,EAST,2013,9,22,9,0,5,80,4,23,4,45,0,0,24,132,440
Sikkim,NORTH,2013,0,1,0,0,0,5,1,0,0,7,0,0,9,10,35
Sikkim,SOUTH,2013,4,15,5,0,1,32,17,2,9,47,0,0,12,69,248
Sikkim,WEST,2013,2,5,2,0,0,5,10,0,6,23,0,0,11,46,128
Tamil Nadu,ARIYALUR,2013,18,10,19,2,15,97,42,7,4,295,3,0,144,1218,1991
Tamil Nadu,CHENNAI,2013,201,83,60,5,81,1664,97,492,22,1213,12,155,1240,11315,17747
Tamil Nadu,CHENNAI RLY.,2013,0,0,0,1,18,268,16,5,0,27,0,0,2,247,598
Tamil Nadu,COIMBATORE RURAL,2013,50,11,30,2,89,379,84,97,9,510,1,7,680,2800,5053
Tamil Nadu,COIMBATORE URBAN,2013,26,17,9,3,114,407,12,165,16,230,1,4,291,16367,17945
Tamil Nadu,CUDDALORE,2013,58,36,60,2,42,513,209,55,29,1028,6,0,476,5898,8758
Tamil Nadu,DHARMAPURI,2013,44,23,157,0,35,231,102,83,33,1308,2,1,338,1719,4416
Tamil Nadu,DINDIGUL,2013,64,13,95,2,43,198,74,164,4,543,1,0,567,3712,5845
Tamil Nadu,ERODE,2013,52,14,32,2,56,267,20,107,12,386,0,0,511,2651,4342
Tamil Nadu,KANCHIPURAM,2013,77,24,9,4,28,603,162,75,19,572,3,0,845,5178,7977
Tamil Nadu,KANYAKUMARI,2013,40,12,35,0,106,249,0,157,27,567,1,0,290,2308,4203
Tamil Nadu,KARUR,2013,21,7,17,1,21,126,19,19,3,143,0,1,314,1240,2013
Tamil Nadu,KRISHNAGIRI,2013,66,8,70,2,56,190,169,65,19,731,12,2,449,2981,5101
Tamil Nadu,MADURAI RURAL,2013,81,33,111,5,181,687,187,631,32,767,4,17,529,3692,7855
Tamil Nadu,MADURAI URBAN,2013,39,16,32,4,102,425,36,263,11,198,3,2,144,1504,3031
Tamil Nadu,NAGAPATTINAM,2013,51,9,24,2,31,270,26,8,12,518,3,23,231,2523,3919
Tamil Nadu,NAMAKKAL,2013,42,23,44,1,50,156,59,68,8,487,0,11,438,2503,4113
Tamil Nadu,NILGIRIS,2013,11,15,10,1,6,45,16,8,4,203,0,1,46,739,1203
Tamil Nadu,PERAMBALUR,2013,14,8,4,0,11,72,25,19,1,149,0,1,147,779,1300
Tamil Nadu,PUDUKOTTAI,2013,43,10,54,4,20,110,53,44,20,274,3,0,324,2233,3379
Tamil Nadu,RAMNATHAPURAM,2013,50,9,25,1,66,127,72,63,19,452,2,2,264,2162,3583
Tamil Nadu,SALEM RURAL,2013,54,26,69,5,44,157,132,58,35,1444,5,0,588,2944,5832
Tamil Nadu,SALEM URBAN,2013,28,16,22,1,41,122,26,40,0,329,1,9,138,1914,2852
Tamil Nadu,SIVAGANGAI,2013,47,16,34,4,86,220,55,72,10,349,4,0,255,2239,3742
Tamil Nadu,THANJAVUR,2013,58,31,61,0,145,423,147,88,35,820,0,4,457,3820,6510
Tamil Nadu,THENI,2013,39,25,38,1,38,253,61,133,16,657,5,0,223,2531,4311
Tamil Nadu,THIRUNELVELI RURAL,2013,106,74,122,2,88,265,5,694,57,973,6,0,447,6407,10365
Tamil Nadu,THIRUNELVELI URBAN,2013,24,12,14,1,69,154,0,32,12,169,0,0,88,750,1525
Tamil Nadu,THIRUVALLUR,2013,31,21,23,3,18,228,172,98,12,392,9,0,325,2449,4003
Tamil Nadu,THIRUVANNAMALAI,2013,46,50,56,2,15,250,81,71,22,613,2,2,445,2707,4614
Tamil Nadu,THIRUVARUR,2013,34,15,23,2,34,190,19,12,23,428,1,0,184,2818,3963
Tamil Nadu,THOOTHUGUDI,2013,85,52,30,5,82,284,0,144,34,644,2,1,369,3260,5519
Tamil Nadu,TIRUPPUR,2013,75,20,53,2,144,462,61,109,11,581,8,7,692,3240,5895
Tamil Nadu,TRICHY RLY.,2013,0,0,0,0,25,91,0,2,0,15,0,0,11,69,223
Tamil Nadu,TRICHY RURAL,2013,52,23,35,5,34,146,44,29,5,332,3,0,509,2721,4131
Tamil Nadu,TRICHY URBAN,2013,21,10,8,1,44,233,2,90,2,162,0,6,127,1958,2783
Tamil Nadu,VELLORE,2013,66,51,97,1,36,663,70,126,8,918,8,57,720,6485,9802
Tamil Nadu,VILLUPURAM,2013,71,67,166,2,29,481,284,105,46,1084,4,0,801,5110,8801
Tamil Nadu,VIRUDHUNAGAR,2013,51,33,31,2,43,244,62,149,13,473,3,0,295,2659,4336
Tripura,DHALAI,2013,18,17,14,1,3,29,7,19,5,78,1,0,0,80,394
Tripura,GOMATI,2013,22,31,30,1,7,95,18,20,17,299,6,2,0,246,1049
Tripura,GRP,2013,0,0,0,0,1,5,0,0,0,5,0,0,1,2,14
Tripura,KHOWAI,2013,12,23,3,1,4,34,11,8,8,92,4,1,0,114,425
Tripura,NORTH,2013,12,20,11,1,10,42,7,31,2,121,4,0,0,122,592
Tripura,SIPAHIJALA,2013,13,27,19,2,6,78,27,16,9,262,1,0,0,240,943
Tripura,SOUTH,2013,21,32,15,0,4,38,19,19,5,185,5,0,0,199,725
Tripura,UNAKOTI,2013,9,37,18,1,2,37,2,19,7,125,5,1,0,76,433
Tripura,WEST,2013,35,46,34,2,7,175,32,70,30,318,3,3,9,499,1635
Uttar Pradesh,AGRA,2013,133,78,424,11,204,3015,435,427,5,299,98,0,442,2326,9298
Uttar Pradesh,ALIGARH,2013,185,99,399,22,195,1969,386,483,9,278,73,0,361,2173,8129
Uttar Pradesh,ALLAHABAD,2013,123,102,306,5,58,1625,117,446,5,409,66,0,449,3483,8357
Uttar Pradesh,AMBEDKAR NAGAR,2013,32,15,60,1,10,90,39,49,0,116,17,0,79,732,1339
Uttar Pradesh,AMETHI,2013,31,38,116,5,35,142,50,27,14,211,16,0,137,572,1666
Uttar Pradesh,AMROHA,2013,65,23,113,3,38,279,34,117,0,117,16,0,190,995,2401
Uttar Pradesh,AURAIYA,2013,27,16,78,3,12,180,12,38,0,49,28,0,162,515,1316
Uttar Pradesh,AZAMGARH,2013,68,39,154,3,60,272,190,154,1,333,36,0,240,643,2621
Uttar Pradesh,BADAUN,2013,112,54,139,2,53,245,5,98,0,398,58,0,170,866,2607
Uttar Pradesh,BAGHPAT,2013,79,25,98,3,83,296,51,85,0,87,12,0,84,554,1831
Uttar Pradesh,BAHRAICH,2013,47,35,151,1,18,271,68,196,5,179,42,0,154,995,2389
Uttar Pradesh,BALLIA,2013,35,18,143,1,14,263,104,84,1,178,24,0,140,490,1790
Uttar Pradesh,BALRAMPUR,2013,21,23,71,0,6,48,18,52,0,58,7,0,27,203,649
Uttar Pradesh,BANDA,2013,45,47,145,0,23,249,75,82,7,39,32,0,123,724,2055
Uttar Pradesh,BARABANKI,2013,57,39,81,1,17,158,3,191,14,320,26,0,263,1164,2677
Uttar Pradesh,BAREILLY,2013,114,84,329,3,80,773,163,442,1,228,58,0,348,3313,6860
Uttar Pradesh,BASTI,2013,27,24,82,2,16,134,26,41,0,194,11,0,98,329,1162
Uttar Pradesh,BIJNOR,2013,83,71,168,5,56,405,73,253,0,13,31,1,239,1804,3639
Uttar Pradesh,BULANDSHAHAR,2013,185,97,335,12,117,828,138,222,4,14,52,2,333,1615,4712
Uttar Pradesh,CHANDOLI,2013,31,20,53,1,14,102,31,71,5,168,16,1,97,306,1083
Uttar Pradesh,CHITRAKOOT DHAM,2013,20,23,27,1,3,81,11,47,8,11,14,0,73,368,807
Uttar Pradesh,DEORIA,2013,50,44,180,2,29,214,85,101,5,217,37,0,147,484,1882
Uttar Pradesh,ETAH,2013,59,34,120,3,44,345,104,83,9,279,32,1,199,735,2506
Uttar Pradesh,ETAWAH,2013,62,23,88,2,39,345,10,96,6,156,30,0,198,916,2242
Uttar Pradesh,FAIZABAD,2013,37,35,138,1,28,264,40,105,0,193,11,1,189,839,2150
Uttar Pradesh,FATEHGARH,2013,56,25,105,1,13,239,25,49,0,125,34,0,125,719,1754
Uttar Pradesh,FATEHPUR,2013,61,42,123,3,13,154,45,103,5,273,39,0,268,778,2234
Uttar Pradesh,FIROZABAD,2013,106,39,233,7,90,699,176,207,1,316,66,0,283,1185,4026
Uttar Pradesh,G.R.P.,2013,35,3,55,8,52,3043,28,29,0,20,3,0,2,776,4169
Uttar Pradesh,GAUTAMBUDH NAGAR,2013,96,39,204,5,205,3313,199,264,0,15,31,6,354,2704,8199
Uttar Pradesh,GHAZIABAD,2013,137,84,346,11,122,3073,73,386,0,91,44,0,384,3163,9150
Uttar Pradesh,GHAZIPUR,2013,50,22,108,6,31,180,76,88,16,223,27,1,119,389,1626
Uttar Pradesh,GONDA,2013,27,24,166,2,27,207,59,210,0,283,32,0,120,920,2342
Uttar Pradesh,GORAKHPUR,2013,124,87,337,14,77,908,184,331,2,402,39,0,297,985,4444
Uttar Pradesh,HAMIRPUR,2013,33,50,80,3,21,84,54,33,2,54,15,5,75,315,1040
Uttar Pradesh,HAPUR,2013,53,35,100,2,41,417,45,111,2,24,21,0,158,570,1839
Uttar Pradesh,HARDOI,2013,65,28,145,1,18,249,32,68,3,244,24,0,309,1272,2890
Uttar Pradesh,HATHRAS,2013,61,37,104,5,41,405,74,84,6,131,21,0,159,661,2094
Uttar Pradesh,JALAUN,2013,31,7,63,0,13,127,8,50,1,143,22,0,125,221,978
Uttar Pradesh,JAUNPUR,2013,50,53,132,1,51,285,77,95,1,281,60,0,201,591,2218
Uttar Pradesh,JHANSI,2013,49,40,85,3,22,290,79,79,7,201,24,1,200,565,1923
Uttar Pradesh,KANNAUJ,2013,33,16,86,0,6,147,15,46,6,1,26,0,160,777,1508
Uttar Pradesh,KANPUR DEHAT,2013,49,29,78,1,13,107,34,64,0,253,32,0,264,908,2031
Uttar Pradesh,KANPUR NAGAR,2013,121,41,261,0,72,1195,102,393,7,228,56,0,498,3278,7060
Uttar Pradesh,KASGANJ,2013,47,17,101,0,8,163,45,49,7,178,24,0,91,405,1339
Uttar Pradesh,KAUSHAMBI,2013,29,27,69,0,12,92,20,68,1,94,22,0,117,750,1600
Uttar Pradesh,KHIRI,2013,88,49,204,2,31,564,63,121,0,467,57,0,282,1149,3587
Uttar Pradesh,KUSHI NAGAR,2013,50,33,145,1,17,168,154,101,13,314,29,0,180,536,1988
Uttar Pradesh,LALITPUR,2013,18,10,30,1,10,51,17,24,4,92,11,0,61,245,696
Uttar Pradesh,LUCKNOW,2013,133,76,381,11,69,2613,165,1077,4,38,60,1,488,5948,13583
Uttar Pradesh,MAHARAJGANJ,2013,32,28,117,2,12,99,48,76,7,165,23,0,95,476,1369
Uttar Pradesh,MAHOBA,2013,29,30,49,3,8,81,24,31,2,0,16,0,67,325,838
Uttar Pradesh,MAINPURI,2013,71,20,165,3,33,404,93,84,10,204,38,0,231,648,2432
Uttar Pradesh,MATHURA,2013,108,59,174,6,70,1028,160,236,6,241,32,0,414,1225,4386
Uttar Pradesh,MAU,2013,27,26,102,0,18,243,94,107,3,260,11,1,112,191,1495
Uttar Pradesh,MEERUT,2013,238,109,357,14,328,2740,273,392,9,23,42,0,318,2376,8360
Uttar Pradesh,MIRZAPUR,2013,23,5,9,0,4,42,0,82,0,85,19,0,80,341,786
Uttar Pradesh,MORADABAD,2013,89,69,187,14,52,715,68,230,0,46,27,1,192,1364,3747
Uttar Pradesh,MUZAFFARNAGAR,2013,188,49,270,317,134,706,194,205,11,187,25,0,205,1298,4496
Uttar Pradesh,PILIBHIT,2013,39,30,97,0,12,117,7,147,0,173,35,0,120,1731,2798
Uttar Pradesh,PRATAPGARH,2013,63,66,184,4,68,332,250,156,22,314,30,0,156,1167,3311
Uttar Pradesh,RAIBAREILLY,2013,58,43,106,1,19,195,57,78,2,150,23,0,191,849,2085
Uttar Pradesh,RAMPUR,2013,50,26,100,4,29,312,42,123,0,2,19,0,123,815,1970
Uttar Pradesh,SAHARANPUR,2013,95,34,153,9,114,557,105,291,0,108,34,0,160,1362,3541
Uttar Pradesh,SAMBHAL,2013,78,42,131,6,56,316,68,102,0,65,30,0,84,927,2284
Uttar Pradesh,SANT KABIRNAGAR,2013,26,23,64,0,16,42,36,42,2,134,5,0,56,227,744
Uttar Pradesh,SHAHJAHANPUR,2013,89,36,136,2,24,230,24,140,5,220,43,0,228,1260,2903
Uttar Pradesh,SHAMLI,2013,63,34,91,7,43,266,108,47,0,7,11,0,53,441,1410
Uttar Pradesh,SHRAWASTI,2013,21,21,55,2,8,52,18,68,1,162,18,0,60,214,835
Uttar Pradesh,SIDHARTHNAGAR,2013,19,17,60,5,9,87,24,26,0,5,8,0,54,342,758
Uttar Pradesh,SITAPUR,2013,82,95,267,3,44,375,50,110,19,143,63,0,228,1863,3934
Uttar Pradesh,SONBHADRA,2013,29,32,20,0,1,82,1,25,0,116,13,0,138,208,779
Uttar Pradesh,ST.RAVIDASNAGAR,2013,12,10,18,0,7,67,4,30,0,76,13,0,57,123,512
Uttar Pradesh,SULTANPUR,2013,39,29,115,7,34,294,84,81,3,236,15,0,160,779,2284
Uttar Pradesh,UNNAO,2013,90,41,189,2,36,271,31,100,1,28,44,0,293,1197,2825
Uttar Pradesh,VARANASI,2013,59,57,228,4,85,930,109,536,1,213,36,3,208,1542,5077
Uttarakhand,ALMORA,2013,1,8,32,0,1,15,2,9,0,6,2,3,7,53,172
Uttarakhand,BAGESHWAR,2013,1,2,16,0,1,6,1,4,2,10,1,1,5,15,84
Uttarakhand,CHAMOLI,2013,4,8,35,0,2,6,3,3,0,12,0,0,3,21,119
Uttarakhand,CHAMPAWAT,2013,5,0,15,0,1,3,7,1,1,33,1,0,11,6,97
Uttarakhand,DEHRADUN,2013,35,41,279,4,27,394,89,224,6,51,9,27,133,583,2279
Uttarakhand,HARIDWAR,2013,39,75,312,3,52,534,89,127,7,519,5,17,117,541,2796
Uttarakhand,NAINITAL,2013,17,20,117,1,10,132,34,37,0,85,5,11,80,208,842
Uttarakhand,PAURI GARHWAL,2013,6,3,43,0,4,49,19,15,0,48,2,7,7,56,307
Uttarakhand,PITHORAGARH,2013,2,7,28,0,1,9,4,5,0,23,2,2,7,8,117
Uttarakhand,RUDRA PRAYAG,2013,6,5,19,0,0,6,3,5,1,3,4,3,4,18,101
Uttarakhand,TEHRI GARHWAL,2013,5,5,23,0,0,10,3,3,0,1,0,0,0,53,114
Uttarakhand,UDHAMSINGH NAGAR,2013,72,48,94,9,39,428,77,109,0,217,12,0,195,763,2426
Uttarakhand,UTTARKASHI,2013,4,6,19,0,0,4,3,6,0,3,0,1,0,32,92
West Bengal,24 PARGANAS NORTH,2013,136,115,428,20,46,1350,511,236,29,30,35,8,8,7949,13409
West Bengal,24 PARGANAS SOUTH,2013,226,189,397,18,41,1226,1914,474,21,336,49,2,81,8173,15567
West Bengal,ASANSOL,2013,56,31,125,13,38,733,262,138,3,168,15,1,201,2232,4785
West Bengal,BANKURA,2013,57,24,44,11,21,172,229,80,11,171,19,0,157,1032,2494
West Bengal,BDN CP,2013,17,17,60,1,14,747,10,242,5,270,6,6,50,578,2491
West Bengal,BIRBHUM,2013,95,41,58,7,14,298,232,85,13,622,12,0,185,684,2882
West Bengal,BKP CP,2013,88,41,169,10,31,1325,90,411,0,249,21,7,149,2728,6581
West Bengal,BURDWAN,2013,129,41,122,12,29,650,277,163,36,562,25,0,795,1244,4973
West Bengal,COOCHBEHAR,2013,54,110,165,7,9,339,74,92,78,196,15,1,142,2129,4437
West Bengal,DAKSHIN DINAJPUR,2013,41,35,116,1,6,240,9,293,17,144,32,0,148,921,2606
West Bengal,DARJEELING,2013,30,30,44,1,8,339,30,18,17,695,0,2,105,329,1943
West Bengal,HOOGHLY,2013,126,54,183,7,17,996,398,190,39,145,19,11,5,3451,6931
West Bengal,HOWRAH,2013,76,23,106,14,15,307,196,145,4,709,10,4,20,2227,4849
West Bengal,HOWRAH CITY,2013,53,22,201,7,35,1163,73,234,2,32,3,48,23,3470,6388
West Bengal,HOWRAH G.R.P.,2013,7,1,7,0,2,293,3,5,0,0,2,2,0,62,415
West Bengal,JALPAIGURI,2013,106,121,287,3,35,1251,27,106,11,157,12,2,220,3466,7161
West Bengal,JHARGRAM,2013,31,10,23,2,9,93,41,18,4,14,6,2,34,256,680
West Bengal,KHARAGPUR G.R.P.,2013,2,2,1,0,3,142,2,1,0,8,0,0,0,16,190
West Bengal,KOLKATA,2013,77,75,210,4,42,4910,362,2052,0,3496,15,412,449,11865,26319
West Bengal,MALDA,2013,113,140,197,10,17,456,64,147,11,163,14,0,0,2623,5280
West Bengal,MURSHIDABAD,2013,168,215,396,6,22,933,309,114,54,3728,35,7,389,2647,12310
West Bengal,NADIA,2013,146,87,389,15,35,1288,172,383,13,3292,69,13,298,3303,12135
West Bengal,PASCHIM MIDNAPUR,2013,100,46,170,5,41,704,293,62,46,132,25,17,10,1921,4739
West Bengal,PURAB MIDNAPUR,2013,101,53,221,6,24,524,350,159,24,20,24,2,339,2547,5295
West Bengal,PURULIA,2013,72,54,54,5,22,226,94,33,4,395,8,0,124,216,1613
